 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
1793,ID49082,49082,43,272.903,0.000,378.615,0,25,25,7.500,1,-10921639,22499.673,25618,0,42101,11002340,13728.968,10.408,0.259,0.674
1794,ID49083,49083,42,779.235,86.715,378.463,0,25,25,7.500,1,-10921639,62635.765,65535,27604,65535,30628889,8190.270,13.664,0.325,3.751
1795,ID49091,49091,0,167.703,34.418,381.754,0,25,25,7.500,1,-10921639,28473.597,28597,22441,33760,13923589,2480.232,10.832,0.104,2.159
1796,ID49112,49112,20,795.132,127.501,395.629,0,25,25,7.500,1,-10921639,61212.325,65535,27604,65535,29932827,10357.487,13.334,0.331,2.940
1797,ID49122,49122,12,685.555,241.734,398.941,0,25,25,7.500,1,-10921639,64956.701,65535,39718,65535,31763827,3014.469,16.770,0.277,9.337
1798,ID49148,49148,16,670.248,269.328,412.370,0,25,25,7.500,1,-10921639,62974.454,65535,29590,65535,30794508,7440.101,13.711,0.257,3.465
1799,ID50079,50079,3,64.951,121.905,0.000,0,26,26,7.500,1,-10921639,26262.393,30186,0,65535,12842310,18221.313,5.763,0.087,0.231
1800,ID50100,50100,29,651.656,177.710,2.361,0,26,26,7.500,1,-10921639,53474.896,65535,0,65535,26149224,18739.354,10.845,0.424,1.700
1801,ID50102,50102,7,597.229,708.855,6.450,0,26,26,7.500,1,-10921639,44985.818,61276,0,65535,21998065,26451.793,13.421,0.457,1.066
1802,ID50106,50106,11,393.773,454.375,10.299,0,26,26,7.500,1,-10921639,60856.990,65535,31775,65535,29759068,9770.048,28.500,0.139,1.522
1803,ID50112,50112,29,737.066,153.892,13.824,0,26,26,7.500,1,-10921639,63704.311,65535,33363,65535,31151408,5091.565,15.999,0.304,5.829
1804,ID50117,50117,3,666.453,121.583,16.511,0,26,26,7.500,1,-10921639,63185.652,65535,33363,65535,30897784,6469.362,13.808,0.259,4.021
1805,ID50122,50122,3,656.932,126.134,19.702,0,26,26,7.500,1,-10921639,61983.164,65535,29391,65535,30309767,8589.043,13.375,0.247,2.854
1806,ID50139,50139,11,462.921,435.368,24.504,0,26,26,7.500,1,-10921639,62203.667,65535,34158,65535,30417593,8143.579,11.239,0.148,1.971
1807,ID50162,50162,24,765.733,165.490,39.066,0,26,26,7.500,1,-10921639,60468.804,65535,28597,65535,29569245,9468.863,13.357,0.318,3.085
1808,ID50175,50175,24,730.398,147.039,50.308,0,26,26,7.500,1,-10921639,55768.389,65535,27803,65535,27270742,13720.350,10.739,0.285,1.802
1809,ID50209,50209,34,721.475,228.606,66.518,0,26,26,7.500,1,-10921639,62402.360,65535,35945,65535,30514754,6042.980,16.583,0.289,4.634
1810,ID50241,50241,48,500.738,325.231,86.044,0,26,26,7.500,1,-10921639,61767.904,65535,32569,65535,30204505,8503.935,11.229,0.166,2.072
1811,ID50258,50258,34,660.115,231.297,94.017,0,26,26,7.500,1,-10921639,61679.462,65535,31973,65535,30161257,7366.693,13.502,0.256,3.409
1812,ID50259,50259,None,594.979,268.320,94.170,0,26,26,7.500,1,-10921639,65316.924,65535,48456,65535,31939976,1731.327,17.270,0.227,13.981
1813,ID50264,50264,14,595.998,271.008,95.904,0,26,26,7.500,1,-10921639,65160.170,65535,46073,65535,31863323,2204.691,17.183,0.227,10.925
1814,ID50269,50269,45,488.352,331.276,99.034,0,26,26,7.500,1,-10921639,60992.235,65535,32172,65535,29825203,9521.138,11.181,0.157,1.734
1815,ID50275,50275,17,427.799,303.947,103.930,0,26,26,7.500,1,-10921639,63329.401,65535,34753,65535,30968077,6591.392,13.281,0.137,2.312
1816,ID50276,50276,30,630.365,513.803,104.604,0,26,26,7.500,1,-10921639,64939.239,65535,43094,65535,31755288,3093.462,17.750,0.247,8.312
1817,ID50290,50290,19,544.261,617.759,113.799,0,26,26,7.500,1,-10921639,62365.703,65535,34356,65535,30496829,8011.551,13.239,0.190,2.481
1818,ID50292,50292,14,586.965,245.144,115.482,0,26,26,7.500,1,-10921639,65336.830,65535,47861,65535,31949710,1408.699,17.718,0.224,16.965
1819,ID50295,50295,14,589.486,248.961,116.164,0,26,26,7.500,1,-10921639,65247.481,65535,42300,65535,31906018,2099.923,17.177,0.224,11.357
1820,ID50297,50297,21,512.623,301.774,116.832,0,26,26,7.500,1,-10921639,63139.755,65535,33959,65535,30875340,6996.594,13.481,0.177,2.717
1821,ID50303,50303,19,461.459,609.713,119.237,0,26,26,7.500,1,-10921639,63865.485,65535,35945,65535,31230222,5461.312,13.630,0.150,3.056
1822,ID50309,50309,47,613.117,553.312,125.919,0,26,26,7.500,1,-10921639,62317.391,65535,35548,65535,30473204,7431.961,13.474,0.224,3.073
1823,ID50315,50315,30,644.213,506.651,128.358,0,26,26,7.500,1,-10921639,65239.767,65535,50244,65535,31902246,1668.796,16.728,0.260,16.156
1824,ID50328,50328,47,599.404,550.600,133.966,0,26,26,7.500,1,-10921639,62909.910,65535,33165,65535,30762946,6774.680,13.629,0.218,3.319
1825,ID50347,50347,30,659.746,526.465,144.520,0,26,26,7.500,1,-10921639,63450.452,65535,36938,65535,31027271,6099.627,16.331,0.260,4.296
1826,ID50357,50357,22,261.699,607.147,149.234,0,26,26,7.500,1,-10921639,43751.499,44882,31973,52825,21394483,5589.666,10.563,0.094,1.341
1827,ID50362,50362,46,548.621,634.495,150.824,0,26,26,7.500,1,-10921639,64058.789,65535,35151,65535,31324748,5429.127,16.407,0.195,3.848
1828,ID50367,50367,46,542.182,630.425,156.868,0,26,26,7.500,1,-10921639,64749.188,65535,41506,65535,31662353,3545.359,16.375,0.195,5.957
1829,ID50380,50380,15,346.927,578.416,163.925,0,26,26,7.500,1,-10921639,43230.448,44087,29987,52031,21139689,5070.055,10.815,0.154,2.272
1830,ID50399,50399,22,384.538,598.198,174.632,0,26,26,7.500,1,-10921639,43905.783,45875,29987,57592,21469928,7472.439,10.723,0.156,1.590
1831,ID50400,50400,39,567.500,161.323,175.455,0,26,26,7.500,1,-10921639,42570.859,42101,26810,65535,20817150,12297.730,10.287,0.216,1.228
1832,ID50409,50409,39,509.398,196.670,181.561,0,26,26,7.500,1,-10921639,43545.593,45080,28001,61365,21293795,9522.691,10.608,0.205,1.559
1833,ID50411,50411,23,349.143,224.553,183.278,0,26,26,7.500,1,-10921639,40386.348,41307,28597,54017,19748924,8005.536,10.427,0.139,1.232
1834,ID50442,50442,23,276.067,230.380,199.117,0,26,26,7.500,1,-10921639,39319.877,41108,28597,51038,19227420,6155.018,10.747,0.123,1.400
1835,ID50461,50461,4,575.362,165.789,209.019,0,26,26,7.500,1,-10921639,56011.219,65535,29391,65535,27389486,13482.439,10.593,0.192,1.338
1836,ID50466,50466,31,721.933,188.567,210.889,0,26,26,7.500,1,-10921639,65296.626,65535,49449,65535,31930050,1412.810,16.502,0.301,21.361
1837,ID50480,50480,8,84.962,491.309,219.451,0,26,26,7.500,1,-10921639,32161.268,31775,29590,36938,15726860,1951.247,10.343,0.030,0.963
1838,ID50487,50487,28,407.935,514.734,221.556,0,26,26,7.500,1,-10921639,43983.366,45080,29987,57393,21507866,6586.576,10.852,0.170,1.944
1839,ID50488,50488,4,544.148,151.862,221.946,0,26,26,7.500,1,-10921639,63835.419,65535,29590,65535,31215520,6173.641,17.441,0.196,3.383
1840,ID50501,50501,4,588.742,154.760,228.862,0,26,26,7.500,1,-10921639,62860.759,65535,32768,65535,30738911,7384.609,13.554,0.212,2.980
1841,ID50523,50523,28,458.340,507.570,240.794,0,26,26,7.500,1,-10921639,44150.726,45478,29987,60571,21589705,8904.145,10.520,0.176,1.487
1842,ID50525,50525,41,492.453,675.158,241.298,0,26,26,7.500,1,-10921639,61769.538,65535,30980,65535,30205304,9126.663,10.936,0.167,1.940
1843,ID50541,50541,8,88.634,488.293,249.547,0,26,26,7.500,1,-10921639,32386.961,32370,29391,36144,15837224,1663.914,16.537,0.037,1.397
1844,ID50547,50547,6,504.102,689.703,253.220,0,26,26,7.500,1,-10921639,61518.145,65535,30384,65535,30082373,9113.518,12.979,0.170,1.961
1845,ID50560,50560,41,606.233,650.250,262.371,0,26,26,7.500,1,-10921639,63384.642,65535,32966,65535,30995090,6623.033,16.410,0.229,3.564
1846,ID50574,50574,27,698.201,351.397,270.457,0,26,26,7.500,1,-10921639,64432.826,65535,35945,65535,31507652,4375.311,16.843,0.281,6.464
1847,ID50575,50575,1,816.508,61.616,270.883,0,26,26,7.500,1,-10921639,57459.002,65535,26214,65535,28097452,13105.795,12.207,0.344,2.244
1848,ID50580,50580,6,616.495,673.369,273.442,0,26,26,7.500,1,-10921639,62736.883,65535,29987,65535,30678336,7871.332,13.565,0.237,3.052
1849,ID50583,50583,37,623.779,321.391,276.210,0,26,26,7.500,1,-10921639,63999.499,65535,37335,65535,31295755,5478.224,16.952,0.242,4.552
1850,ID50590,50590,26,588.876,244.383,281.137,0,26,26,7.500,1,-10921639,62008.315,65535,29590,65535,30322066,8870.647,13.385,0.213,2.457
1851,ID50597,50597,1,837.854,41.319,285.484,0,26,26,7.500,1,-10921639,56115.178,65535,26611,65535,27440322,14082.858,11.111,0.351,2.069
1852,ID50598,50598,35,73.277,119.681,286.393,0,26,26,7.500,1,-10921639,27410.777,27207,25420,31576,13403870,1670.230,10.164,0.029,0.940
1853,ID50599,50599,5,745.077,77.890,287.574,0,26,26,7.500,1,-10921639,63769.638,65535,32569,65535,31183353,6020.488,16.311,0.315,5.074
1854,ID50602,50602,2,659.993,224.832,289.374,0,26,26,7.500,1,-10921639,62717.411,65535,31775,65535,30668814,7704.633,13.629,0.258,3.342
1855,ID50603,50603,26,603.286,247.390,289.300,0,26,26,7.500,1,-10921639,59574.057,65535,28796,65535,29131714,11287.038,11.027,0.212,1.847
1856,ID50611,50611,27,715.649,350.623,296.718,0,26,26,7.500,1,-10921639,61947.000,65535,29391,65535,30292083,8821.513,13.482,0.285,3.117
1857,ID50616,50616,37,648.066,319.115,299.837,0,26,26,7.500,1,-10921639,63927.616,65535,32966,65535,31260604,5585.139,16.412,0.256,4.663
1858,ID50631,50631,38,563.755,6.758,308.223,0,26,26,7.500,1,-10921639,62183.307,65535,29789,65535,30407637,8313.173,13.666,0.344,3.833
1859,ID50638,50638,5,691.643,82.931,312.803,0,26,26,7.500,1,-10921639,64836.503,65535,38130,65535,31705050,3495.336,16.642,0.285,8.235
1860,ID50642,50642,44,713.347,25.965,314.456,0,26,26,7.500,1,-10921639,49811.397,55407,26214,65535,24357773,16096.314,10.501,0.280,1.352
1861,ID50643,50643,18,778.696,175.972,314.667,0,26,26,7.500,1,-10921639,54355.119,63947,26214,65535,26579653,14183.986,10.671,0.311,1.818
1862,ID50645,50645,38,526.717,0.000,316.695,0,26,26,7.500,1,-10921639,44888.587,62159,0,65535,21950519,26796.702,10.827,0.277,0.726
1863,ID50646,50646,40,66.913,575.183,317.098,0,26,26,7.500,1,-10921639,30784.031,30782,28398,34555,15053391,1478.068,10.143,0.022,0.913
1864,ID50650,50650,35,49.422,115.190,321.212,0,26,26,7.500,1,-10921639,27500.027,27207,25817,30980,13447513,1190.806,10.525,0.017,0.761
1865,ID50655,50655,18,767.417,151.324,321.751,0,26,26,7.500,1,-10921639,53409.299,60173,26214,65535,26117147,14081.036,10.685,0.304,1.770
1866,ID50659,50659,44,737.778,44.617,323.258,0,26,26,7.500,1,-10921639,47386.468,44087,25618,65535,23171983,16752.824,10.483,0.288,1.265
1867,ID50664,50664,40,64.226,578.853,329.146,0,26,26,7.500,1,-10921639,31055.301,30980,28994,34555,15186042,1436.138,28.500,0.023,0.969
1868,ID50677,50677,33,582.095,635.692,336.061,0,26,26,7.500,1,-10921639,63389.517,65535,30583,65535,30997474,6769.133,17.368,0.215,3.313
1869,ID50678,50678,9,754.234,87.229,337.245,0,26,26,7.500,1,-10921639,64853.967,65535,37931,65535,31713590,3639.619,16.161,0.324,8.716
1870,ID50693,50693,9,731.075,65.453,348.261,0,26,26,7.500,1,-10921639,62907.434,65535,30583,65535,30761735,7852.256,17.482,0.298,3.681
1871,ID50698,50698,None,731.080,65.453,348.261,0,26,26,7.500,1,-10921639,62907.434,65535,30583,65535,30761735,7852.256,17.482,0.298,3.681
1872,ID50703,50703,33,614.255,598.658,350.321,0,26,26,7.500,1,-10921639,64973.358,65535,39917,65535,31771972,2970.864,17.066,0.238,8.396
1873,ID50709,50709,0,169.801,25.869,352.877,0,26,26,7.500,1,-10921639,29336.575,29789,23235,34753,14345585,2723.821,10.779,0.099,1.933
1874,ID50710,50710,42,755.323,113.604,352.533,0,26,26,7.500,1,-10921639,64450.687,65535,37335,65535,31516386,4444.517,16.963,0.314,6.934
1875,ID50717,50717,25,535.194,629.960,355.820,0,26,26,7.500,1,-10921639,61762.636,65535,30384,65535,30201929,9167.948,11.029,0.190,2.148
1876,ID50744,50744,25,666.275,615.334,374.359,0,26,26,7.500,1,-10921639,59682.493,65535,29193,65535,29184739,10940.865,11.137,0.251,2.191
1877,ID50746,50746,20,798.895,139.295,375.394,0,26,26,7.500,1,-10921639,59431.499,65535,25817,65535,29062003,12091.765,11.236,0.332,2.450
1878,ID50748,50748,42,776.615,86.360,376.783,0,26,26,7.500,1,-10921639,62931.417,65535,26412,65535,30773463,7693.022,17.520,0.323,3.995
1879,ID50763,50763,43,186.282,9.372,383.745,0,26,26,7.500,1,-10921639,28813.084,29590,22441,37335,14089598,3951.707,26.921,0.141,1.800
1880,ID50767,50767,0,176.954,40.125,384.742,0,26,26,7.500,1,-10921639,28553.963,28994,22639,34158,13962888,2569.604,10.883,0.108,2.171
1881,ID50786,50786,20,786.971,125.532,395.846,0,26,26,7.500,1,-10921639,62620.738,65535,27803,65535,30621541,8204.301,13.849,0.332,3.802
1882,ID50791,50791,12,679.509,239.574,398.737,0,26,26,7.500,1,-10921639,64653.755,65535,36541,65535,31615686,3783.315,16.441,0.271,7.297
1883,ID50821,50821,16,669.607,268.315,411.316,0,26,26,7.500,1,-10921639,63599.883,65535,32370,65535,31100343,6245.543,14.026,0.260,4.197
1884,ID50825,50825,16,667.378,269.787,416.330,0,26,26,7.500,1,-10921639,63266.863,65535,31179,65535,30937496,6984.524,13.851,0.257,3.706
1885,ID50836,50836,16,708.890,216.310,422.697,0,26,26,7.500,1,-10921639,63662.010,65535,30384,65535,31130723,6214.810,16.804,0.285,4.545
1886,ID50837,50837,16,708.421,216.310,422.697,0,26,26,7.500,1,-10921639,63662.010,65535,30384,65535,31130723,6214.810,16.804,0.285,4.545
1887,ID50852,50852,10,713.524,176.537,432.173,0,26,26,7.500,1,-10921639,62538.131,63550,38924,65535,30581146,3865.058,17.634,0.292,7.319
1888,ID50865,50865,12,658.903,248.664,435.918,0,26,26,7.500,1,-10921639,64741.067,65535,39321,65535,31658382,3513.428,16.453,0.261,7.631
1889,ID50884,50884,12,128.105,204.465,450.855,0,26,26,7.500,1,-10921639,22400.274,29193,0,36739,10953734,13027.581,6.304,0.168,0.495
1890,ID50885,50885,None,28.364,227.040,450.855,0,26,26,7.500,1,-10921639,20912.086,28200,0,31775,10226010,12075.375,28.500,0.116,0.360
1891,ID49244,49244,3,324.194,123.195,0.000,0,27,27,7.500,1,-10921639,30981.119,30782,0,65535,15149767,21794.725,6.186,0.202,0.478
1892,ID49258,49258,None,27.924,631.455,0.000,0,27,27,7.500,1,-10921639,20446.763,27803,0,31576,9998467,11797.961,28.500,0.112,0.349
1893,ID49259,49259,29,566.109,176.946,2.821,0,27,27,7.500,1,-10921639,54385.611,65535,0,65535,26594564,18312.513,10.859,0.379,1.631
1894,ID49271,49271,7,584.520,708.855,8.385,0,27,27,7.500,1,-10921639,44864.869,61276,0,65535,21938921,26503.712,20.683,0.389,0.948
1895,ID49272,49272,29,613.543,154.826,10.631,0,27,27,7.500,1,-10921639,62388.070,65535,30782,65535,30507766,7296.019,28.500,0.260,3.529
1896,ID49273,49273,11,416.748,455.394,11.629,0,27,27,7.500,1,-10921639,60575.949,65535,31179,65535,29621639,9997.888,11.096,0.130,1.399
1897,ID49279,49279,3,661.938,121.416,18.069,0,27,27,7.500,1,-10921639,62660.546,65535,29590,65535,30641007,7260.637,13.613,0.253,3.490
1898,ID49283,49283,3,653.928,126.818,20.267,0,27,27,7.500,1,-10921639,62323.888,65535,30782,65535,30476381,8142.795,13.509,0.246,3.018
1899,ID49299,49299,11,466.332,435.848,25.956,0,27,27,7.500,1,-10921639,62717.812,65535,32966,65535,30669010,7501.755,13.064,0.152,2.200
1900,ID49308,49308,24,768.834,166.665,35.688,0,27,27,7.500,1,-10921639,61504.419,65535,32768,65535,30075661,7300.681,13.479,0.320,4.087
1901,ID49336,49336,24,754.008,145.714,46.724,0,27,27,7.500,1,-10921639,59089.640,65535,28597,65535,28894834,9970.408,13.101,0.311,2.812
1902,ID49376,49376,34,719.522,228.058,67.823,0,27,27,7.500,1,-10921639,62527.061,65535,40314,65535,30575733,5169.130,16.496,0.289,5.429
1903,ID49411,49411,48,484.963,325.359,86.802,0,27,27,7.500,1,-10921639,62435.558,65535,32370,65535,30530988,7820.935,13.053,0.162,2.225
1904,ID49420,49420,34,639.519,232.910,94.493,0,27,27,7.500,1,-10921639,61526.358,65535,33165,65535,30086389,7213.801,13.545,0.245,3.356
1905,ID49424,49424,14,579.612,272.134,96.225,0,27,27,7.500,1,-10921639,64697.202,65535,35151,65535,31636932,4037.822,16.430,0.217,5.704
1906,ID49437,49437,45,450.333,331.810,99.903,0,27,27,7.500,1,-10921639,61643.229,65535,31775,65535,30143539,8769.708,11.239,0.142,1.747
1907,ID49447,49447,30,632.670,513.565,106.759,0,27,27,7.500,1,-10921639,65455.004,65535,56202,65535,32007497,684.458,17.384,0.248,38.028
1908,ID49456,49456,21,519.829,301.387,115.355,0,27,27,7.500,1,-10921639,62719.427,65535,32172,65535,30669800,7618.628,13.390,0.180,2.506
1909,ID49459,49459,19,528.918,616.233,116.484,0,27,27,7.500,1,-10921639,63608.421,65535,35349,65535,31104518,5908.648,13.746,0.187,3.394
1910,ID49460,49460,14,585.113,248.598,117.677,0,27,27,7.500,1,-10921639,65236.513,65535,43690,65535,31900655,2146.655,16.712,0.221,11.007
1911,ID49469,49469,19,448.801,608.251,121.341,0,27,27,7.500,1,-10921639,63519.472,65535,34952,65535,31061022,6365.130,13.383,0.142,2.479
1912,ID49475,49475,47,619.377,553.674,126.491,0,27,27,7.500,1,-10921639,62604.918,65535,33363,65535,30613805,7082.128,13.578,0.229,3.292
1913,ID49485,49485,30,638.129,506.855,132.691,0,27,27,7.500,1,-10921639,65276.313,65535,48854,65535,31920117,1728.166,16.731,0.255,15.339
1914,ID49489,49489,47,605.172,551.831,134.564,0,27,27,7.500,1,-10921639,62381.556,65535,31179,65535,30504581,7693.249,13.453,0.218,2.904
1915,ID49512,49512,30,652.548,527.487,146.316,0,27,27,7.500,1,-10921639,63504.857,65535,33363,65535,31053875,5995.902,15.979,0.258,4.350
1916,ID49520,49520,46,503.863,634.776,151.018,0,27,27,7.500,1,-10921639,64087.618,65535,33363,65535,31338845,5354.942,20.554,0.173,3.526
1917,ID49521,49521,22,221.443,607.156,151.246,0,27,27,7.500,1,-10921639,44229.538,45080,32966,55209,21628244,5577.112,10.435,0.072,1.070
1918,ID49533,49533,46,496.697,631.219,156.847,0,27,27,7.500,1,-10921639,64108.339,65535,35151,65535,31348978,5138.337,20.774,0.170,3.625
1919,ID49552,49552,15,350.945,576.172,167.184,0,27,27,7.500,1,-10921639,43317.380,43889,30186,52627,21182199,5349.333,10.921,0.156,2.191
1920,ID49564,49564,22,354.626,598.594,174.260,0,27,27,7.500,1,-10921639,43669.033,45080,30384,53223,21354157,5954.323,10.682,0.150,1.908
1921,ID49573,49573,39,564.369,159.022,176.384,0,27,27,7.500,1,-10921639,42839.738,42697,26810,65535,20948632,12088.351,10.389,0.217,1.266
1922,ID49579,49579,23,337.845,228.163,180.545,0,27,27,7.500,1,-10921639,39963.569,42101,28597,52825,19542185,6971.338,10.423,0.140,1.412
1923,ID49595,49595,39,406.406,192.262,190.046,0,27,27,7.500,1,-10921639,42452.701,43690,28200,53223,20759371,6534.957,10.804,0.183,2.010
1924,ID49610,49610,23,258.871,226.977,198.650,0,27,27,7.500,1,-10921639,38721.665,39718,28597,48854,18934894,4499.761,10.852,0.125,1.915
1925,ID49628,49628,4,563.361,161.136,208.960,0,27,27,7.500,1,-10921639,56366.562,65535,29193,65535,27563249,13538.517,10.561,0.186,1.308
1926,ID49636,49636,31,669.700,182.556,212.850,0,27,27,7.500,1,-10921639,64289.462,65535,37335,65535,31437547,4700.195,16.330,0.266,5.746
1927,ID49651,49651,28,433.081,515.573,221.296,0,27,27,7.500,1,-10921639,44230.724,45279,29590,60571,21628824,7386.780,10.748,0.177,1.799
1928,ID49654,49654,8,92.332,491.541,221.848,0,27,27,7.500,1,-10921639,32189.168,31973,29391,37534,15740503,1980.807,10.585,0.033,1.051
1929,ID49673,49673,4,603.338,152.836,233.133,0,27,27,7.500,1,-10921639,63664.470,65535,33959,65535,31131926,5976.372,13.956,0.222,3.870
1930,ID49695,49695,28,444.346,510.692,241.873,0,27,27,7.500,1,-10921639,43839.644,45478,29590,56797,21437586,8932.703,10.486,0.175,1.462
1931,ID49701,49701,41,516.565,673.439,242.929,0,27,27,7.500,1,-10921639,61684.245,65535,31775,65535,30163596,8721.863,13.215,0.176,2.120
1932,ID49706,49706,8,99.003,488.970,248.977,0,27,27,7.500,1,-10921639,32482.031,32569,29193,36938,15883713,1823.917,12.440,0.042,1.445
1933,ID49714,49714,6,535.080,690.357,254.329,0,27,27,7.500,1,-10921639,62611.812,65535,33562,65535,30617176,7618.488,13.393,0.189,2.619
1934,ID49733,49733,41,629.695,649.538,262.577,0,27,27,7.500,1,-10921639,63754.618,65535,34952,65535,31176008,5804.680,16.053,0.243,4.301
1935,ID49743,49743,1,844.467,66.482,271.341,0,27,27,7.500,1,-10921639,60196.239,65535,28597,65535,29435961,10491.097,13.401,0.368,3.085
1936,ID49745,49745,27,676.402,350.712,271.983,0,27,27,7.500,1,-10921639,64748.771,65535,40513,65535,31662149,3536.218,16.895,0.271,7.797
1937,ID49753,49753,6,629.697,671.923,275.335,0,27,27,7.500,1,-10921639,62840.448,65535,29789,65535,30728979,7956.315,16.383,0.243,3.088
1938,ID49760,49760,37,627.117,321.100,278.220,0,27,27,7.500,1,-10921639,64241.544,65535,33363,65535,31414115,4950.566,17.170,0.243,5.077
1939,ID49765,49765,1,842.656,39.602,282.594,0,27,27,7.500,1,-10921639,61357.307,65535,26810,65535,30003723,9760.476,13.416,0.362,3.345
1940,ID49766,49766,26,584.591,244.092,282.734,0,27,27,7.500,1,-10921639,61650.125,65535,29193,65535,30146911,9046.482,13.198,0.209,2.353
1941,ID49773,49773,35,66.392,119.494,287.178,0,27,27,7.500,1,-10921639,27259.986,26611,25618,31576,13330133,1530.893,10.282,0.024,0.849
1942,ID49777,49777,2,653.817,223.620,289.613,0,27,27,7.500,1,-10921639,64016.147,65535,34753,65535,31303896,5578.449,16.322,0.259,4.723
1943,ID49778,49778,5,754.940,84.893,290.297,0,27,27,7.500,1,-10921639,59317.389,65535,27008,65535,29006203,12294.797,11.085,0.307,2.267
1944,ID49781,49781,26,599.973,246.677,290.985,0,27,27,7.500,1,-10921639,60759.108,65535,30782,65535,29711204,9875.642,11.675,0.214,2.166
